Date Measure,Video ID,Channel ID,views,likes,shares
1635980958,8c1bb4d937ffb1dc,9771e9a9,560,893,308
1530179259,26fffa36a6899891,308f3264,357,664,15
1606804671,336f47983dcd4a92,fe1d1729,602,425,537
1507614616,2c10d84f8a432b54,bb08a1da,921,813,735
1589096551,236dd7f24373dc78,04c4726e,860,754,663
1543177609,bbe0522f04efae34,328fa94c,755,662,993
1599617239,6178fe4b24cdf42b,d82bec71,202,110,468
1529766317,b281eacd33adc4c2,26d1e9db,176,212,807
1626752520,3ff76270582491c2,855749a6,262,691,457
1496107986,297b08e3bbec6c8b,1d964015,103,114,62
1503083554,fb0cc3f572c8db67,5e2f71f4,936,968,716
1613498180,a49f7a49c42a19d0,ce5ea635,278,910,117
1510503204,b3a43634a121b669,a2302371,31,938,354
1560890893,20872d1fee52e1f9,5b70b6f7,674,698,1000
1528968998,745698e5dd7e9d9e,adf33233,293,883,352
1641172950,ba83dc98875fd167,37bbf046,410,825,752
1625211884,8e59b5060209eb08,9852cb00,189,275,10
1626351914,113c63cc0c4b4c46,5598d7b1,659,525,299
1530165210,dec010af69a6f2da,4a6fdf3f,171,570,652
1535453454,81eaa818131c1921,c23944db,8,529,294
1534127406,fce01bc681025e5e,12dfe741,692,848,32
1568824068,41fe1df31232e823,6d9933c9,646,988,931
1615444165,e9dfc1a87a552942,58a211f1,297,586,910
1632997184,1a84e234bcd90137,391cf133,231,975,677
1552326121,18bb74957b604c1b,30d0ac5e,503,758,303
1544169634,35094e08c1fa5b98,191a0df5,449,570,735
1547476329,70757b990b8808eb,4d71b9ca,642,419,793
1595089140,a3dc25214c375c46,378c7220,272,257,315
1625818253,a295f80a393eca6a,c0c3928a,599,984,327
1584301926,7466a8e00dc8d23b,5e645f82,471,458,908
1511657229,26850b49d8386aec,eda8b9ef,474,422,453
1553694403,5981bbb98cd36205,bde9f259,926,262,396
1553396547,5a8e9da8ed5ed554,34ac7b07,394,206,442
1540891787,2c9610cf6b86d8fd,e5195a90,970,789,46
1509869150,151bcadad770a1f3,954e6987,513,271,390
1587665908,06cb17b0c9e6f604,0ef87939,292,84,939
1518226641,5503c225a6e36cc7,dcc91616,421,553,164
1527606907,ee82f122af8e4e2b,8650bc23,8,184,31
1593722129,ee82f122af8e4e2b,8650bc23,329,819,203
1487882781,8a9c64f0701796c4,9f11e8be,185,889,653
1621151701,421cce7a53ee1a82,48b9178d,455,408,297
1639369709,6a7a404829eb365d,61a0f1ff,229,199,36
1528045328,7728ea5336c9888c,5a042594,102,915,567
1511835547,8f369210663bc926,87df8100,374,92,653
1640409756,96b7bf8f7e43bf4b,9e462d00,444,916,702
1501044033,699a3e8ab258aa93,2186c143,484,952,606
1495017602,94cafa8a43f74a1e,380d5f45,921,279,939
1636889812,b8ca9e7cf28ac6d0,0a18ff4b,739,478,594
1591120247,8733c1a5c99c439f,f37b6f5c,730,203,389
1597782585,21a2ad4033c993a0,cd67910b,81,63,545
1527196467,8ac7c5aa6bd616e6,5157c8bf,8,31,409
1525086309,7710c4a052d5433a,e0cb1a42,363,507,454
1566949905,b1facc7c7dfb45de,7dbd126b,637,976,419
1581391495,162e12ed2a405758,aca8e0f3,716,311,97
1629828179,15a79e8d30a493bf,ccd24929,516,578,353
1514153229,886aa9867e9f9728,6961f227,23,389,965
1627550042,6d076c7ae9aafbdf,0a2a8c1b,106,308,718
1591156110,7e7ca820e2364fdc,2ae0c6dc,704,143,279
1551291533,529a162dd7859c5c,1267e2a9,150,790,403
1606583140,16d09203c490732e,a984f911,458,580,762
1531978020,f1e040472a9aa206,d536c6b0,83,29,286
1508865240,7976444f8ff93a32,cd603b85,304,740,553
1519427330,3d80ec81ae1dcc55,a52b0d5a,100,712,334
1524094013,3bc9e2a4f002af5c,e2c5449a,846,897,299
1584312929,9db8453b1c69220a,046a4935,173,230,482
1639695460,8082fcd486f6189a,69693c80,452,311,28
1590637051,6aa5dbca5f523f5d,0317fffa,531,834,101
1562476264,80b87bfa44ebf1bf,417d0adc,597,292,285
1508572486,a381f9f42df4e896,9cd288ce,225,921,998
1607008193,8f90999f474c0911,b050219f,728,474,259
1526358109,c7498ea7f6c8ad2e,519bff6a,634,134,891
1555195418,b48246305f403605,dab06af9,202,329,967
1490100141,671eef3e2bfd71dd,e6117048,108,20,926
1491351318,805701f7d1567d01,58282b7b,74,775,439
1603554604,f9e95d3b8853a665,906ff7e1,784,522,494
1612995132,fb1de9d58b42cf15,3bad8c66,135,861,724
1576490291,f288be45c83d2fb9,232a0561,448,140,791
1524105396,c7a04080880ec136,3bb28773,248,76,669
1542102907,f3480577c9afe38d,aa1c1641,998,669,471
1639096537,cee291ff7abf6f13,0fee9ac6,190,908,911
1618144756,a22ce4e254b80cdf,9859c1c0,685,506,79
1546251262,084c1e80fb5b1a36,ebae95a5,927,654,967
1548225583,2ad6900d0c5b67f4,f9acf30d,639,665,503
1621450747,ec0d41b9806399c9,8dfab15c,327,839,12
1577642268,ef2e253fe34fa5d3,9edaeeaa,178,399,821
1540889224,3845353c4344c89e,9263612e,361,975,710
1500474791,ee9aea0da379cdd7,d4559797,301,133,895
1536930692,6289cb5cb24306e3,be8ab2ed,236,919,749
1552442477,3207a9f2f442dc25,d0e2afd2,289,732,733
1625298608,e46b65994fc8b020,b367cd12,532,474,223
1556971028,bfb4726bac307f3a,0cf591ab,154,695,99
1507542223,10e3219ead6cf188,d73cb0d9,455,510,327
1544016802,1c19d75949ba405d,c10dea7b,821,379,270
1533583424,f9094c3e173b44c8,af788834,655,603,614
1520301013,b5e48bb81b75d57c,55b93397,739,885,835
1509424271,abac0f010e86b83d,0de24cb7,493,908,481
1575020653,489502a1ad5b7626,ef3a2b14,280,395,728
1498474846,0dbe2b4ca797ad92,72fa83ea,953,414,372
1599198662,dfea4ddca664e880,cf955bf6,974,470,794
1554216808,9a33491c1540ce67,85b3145d,692,476,50
1638990164,8bf027d6d42cce54,22b464bf,713,811,277
1604030557,e32278f9c8b5cf0e,a78092bb,579,67,293
1498382817,f9e95d3b8853a665,906ff7e1,126,625,239
1542220884,e3f0e2109040fd2a,b73a6ca4,325,9,227
1594899727,39e1c6fd49b8b34b,6ef0d09e,128,987,32
1601422351,91727cb17aee86ba,baba4cf9,444,270,667
1497530926,9ed8bf4c6e35f683,e6dd0da0,295,122,350
1595426266,a6c8c66af4bf242b,e6189b08,507,53,556
1511655230,58ecb5db0699b484,019e990f,991,407,1000
1621641916,3114c8c72eb03ed1,221481f0,927,195,104
1486936104,e7a5cfbddcc7b416,ae87c26a,814,498,420
1499756172,dd44dd7a21e3cc86,c4a9df85,565,37,137
1615503429,01f32fa9c863fb42,b15ee92e,716,682,356
1495122920,c1e63a9f0ff6bada,469d488c,892,785,896
1584794546,3c4e551420a9eb58,f3f4e584,691,9,506
1554997163,8c6f93bae64ecc1d,1d5f2137,365,341,209
1540824860,2e774231921311c4,30c8c645,243,807,799
1624005984,29d4d1409e6704ea,26f1a6d8,846,563,533
1495532666,4428625532aae839,faf1ee61,234,490,731
1508268614,45f714df3b6ffe78,d02af535,986,241,438
1554906251,416a17f70ad0741b,24ccc3be,471,14,477
1599190064,01515e090c932827,7db8fbeb,904,863,268
1608666401,ebbcb00d35305586,9532ca32,440,948,869
1554840267,fa68b309ab815bc8,e70f635c,80,348,826
1626487494,8787f3eb80a25b48,3a690083,515,795,557
1616327156,4511037ecc7f13c5,f5d5f71b,882,243,676
1626522842,6f6bec2f20c589dc,0d3af811,273,601,288
1545228731,0d4ecbe4a1743b6b,509250f6,484,853,816
1575272895,f40bf1612cb049e3,8c81ef55,806,710,925
1582704057,7976444f8ff93a32,cd603b85,59,471,114
1552059655,ec618d3ed3d87538,9be1281e,521,683,608
1517240825,297b08e3bbec6c8b,1d964015,277,239,776
1544721245,b15112db6e887630,6a6fa894,358,433,295
1510321217,3ff76270582491c2,855749a6,183,201,339
1586631920,2902182981586c85,d9f7f96d,783,713,437
1564819917,7728ea5336c9888c,5a042594,648,232,469
1500919118,9e19dea89b033c49,09b62b4e,347,241,512
1552880598,f93a6d42c2546764,5dd02efc,977,643,812
1621600174,3124f521ea417317,895cfde0,461,686,773
1605749139,9654b9fbc28e0a20,d2bcd8fa,137,982,204
1624871690,0fc3bfa0af4e12be,fef708ce,155,610,405
1603799308,02d798d17dd3d922,aa331b6f,715,38,454
1495156072,82d3863f07b309fb,54b1c075,351,883,396
1524119943,0a966d2010964db9,5d7e5bdd,80,198,25
1497173624,fa68b309ab815bc8,e70f635c,25,569,438
1547975782,7b477e2624995227,9e7f7955,39,735,468
1547087688,e00f819d01816f04,1802b1da,926,974,684
1513850364,a72571b2283bfb4c,c70e5432,369,464,947
1497965004,8a4b664ffd44e19d,a3c91449,814,675,134
1538355239,a220e83f7df2b2d7,8d5a8daf,446,943,474
1636217825,204f2fa8e75efcc1,ca33cfdf,815,409,474
1499605423,06906727dfd8368a,ea05da29,63,675,460
1527469511,6eb1177a3ac66480,fbeb3b3b,672,755,234
1633416591,e754dd040d48e7ef,092b2fe1,898,454,513
1555494691,17c76ff411f99ba6,b9c88408,503,702,821
1505615371,800962d582520cf9,6edd6f33,69,489,673
1586606628,dc8c75c787b8ed1c,9f5407bc,964,796,737
1510929208,a62ec73ac3f7984e,d5fa01ce,587,617,889
1598145778,c363ef016dc6179d,f5552488,177,233,238
1487620383,a2222c0ebf038fe9,910eb911,492,907,176
1597434392,d02326a30f033f2c,db52e85b,180,505,828
1564109344,b047a2b52cb5104b,50e24078,291,563,220
1547006002,336f47983dcd4a92,fe1d1729,216,74,88
1490360779,37ec89c829ae5bb8,19ce844c,549,737,407
1495103371,20872d1fee52e1f9,5b70b6f7,94,546,158
1514693951,2ce59d934d4c905d,ee01b5b2,107,463,487
1583640601,02799f548818568e,19fd2944,361,750,154
1590583617,8c6f93bae64ecc1d,1d5f2137,527,513,464
1604897999,5a8e9da8ed5ed554,34ac7b07,895,496,570
1635338473,5a2d25cd0d715f07,c4cd27a7,816,235,17
1602750675,671eef3e2bfd71dd,e6117048,202,844,162
1615574647,5dcc7446c1a4fc47,1ca90fc9,887,893,818
1491387506,123d530e08a18706,4c2f8fab,862,37,492
1547990768,5503c225a6e36cc7,dcc91616,539,831,574
1610161699,04ad2d287944392f,ecd935f6,950,7,269
1493798602,38fa43fb46591f42,2240973f,520,635,162
1540609302,0c6e6aeeb128cd24,6354c4a6,942,744,464
1631771668,d33778d3eded39cf,115cd0a6,572,47,871
1553339584,2c9610cf6b86d8fd,e5195a90,783,816,505
1487191732,03cb8e5ac7c8f31c,4f6640ca,746,783,539
1509472816,8a4b664ffd44e19d,a3c91449,95,751,260
1518493014,5cb774fe046aa2f6,8175720b,349,850,25
1518838942,0aa367941deaab74,eeec12bf,665,324,303
1565498889,24a6d4f8f77a0b9d,3057ee07,321,621,915
1549189893,7c9b8ff945ba6b83,4baf421b,566,333,429
1581634010,e80d2fbda96924dd,e04b345f,708,434,499
1631462348,63cb348958833204,276d7a9a,774,490,135
1623063204,cdb1c0189befeb4b,7488fb42,74,239,657
1501393383,48019ec8d9189489,2d7e9be1,527,265,316
1563931619,ec0d41b9806399c9,8dfab15c,593,480,811
1524860128,ca62f5dc3b4bf606,2d0f5c60,513,879,388
1505448294,7c9b8ff945ba6b83,4baf421b,980,592,538
1603821180,dc8c75c787b8ed1c,9f5407bc,27,227,303
1622453873,01515e090c932827,7db8fbeb,461,603,551
1580357082,ca30212f1953f2bf,a9aab8b7,413,438,242
1626410130,eaad354c9617431d,21857b8d,280,682,625
1640538545,2e774231921311c4,30c8c645,696,787,238
1568065148,c71c3fd55eda7ede,e96fb943,183,417,907
1572739370,f9e95d3b8853a665,906ff7e1,419,967,967
1593245767,151bcadad770a1f3,954e6987,431,71,942
1626831986,6bfa08fb67f0d656,4fb793f0,334,307,297
1603648619,31c88a4cd18627b2,33755d58,864,434,375
1603948464,0462964cba5573c0,3910c6b7,256,125,676
1604138213,7728ea5336c9888c,5a042594,380,153,437
1492627442,b583ea286ed8756a,53dba36d,531,516,340
1526178413,3eabbea8282d1634,db74c5bb,664,850,242
1578768687,f68a24f40ef95df3,2971dc7d,487,234,623
1567454679,c8b49c5554f6dcc5,def921ec,952,377,481
1522463986,e80d2fbda96924dd,e04b345f,932,134,299
1507338096,471217b8973e47a5,bcf7bc04,560,182,436
1632216018,01515e090c932827,7db8fbeb,490,466,351
1559571974,250b791c76aabaae,5d4933e3,742,139,79
1637356066,fe85b6cde775e1f1,f09218fa,985,966,116
1496013851,a725cd559c276e07,e08d08d0,992,66,141
1547127935,f9e95d3b8853a665,906ff7e1,746,14,609
1633019970,f40bf1612cb049e3,8c81ef55,312,136,626
1541185832,4e13295e2a2e168b,44d1a7f6,644,599,152
1562977435,8c6f93bae64ecc1d,1d5f2137,191,517,332
1580559409,352fbfa11f571b13,c25837e2,258,121,180
1622271720,7e8a508ba917ac87,53947b87,38,251,496
1636709544,f6a13bbdf74aa25f,6a13625d,351,128,478
1598270386,bdef94733a3f7cae,592d03c3,58,620,218
1514299296,c18d8a9cec1843c6,94ff92c2,539,466,999
1570115450,f0faf0b06c26d256,6cc07a1c,599,166,598
1633924263,7caf8046d1a1b86e,0e95cff9,458,744,223
1618242555,5dcc7446c1a4fc47,1ca90fc9,235,134,786
1629858482,d6c5fcfb4392dcb5,92d7d334,802,153,292
1520845541,3d2a6f4f27944f5d,786e9e6b,320,937,38
1623396951,a6483577bcc83b49,fd0f57d6,911,196,99
1574010614,9486ca1a4a6446ac,a759e7b9,502,111,535
1512515102,82936e2e628e0545,01c85eff,807,599,311
1592386383,91b22a1cb18a9f6c,27fb670a,353,621,841
1616503722,22712992495baa71,a2643dd0,615,432,110
1593336623,5ff3e336700ec417,e9688ad4,509,895,623
1501210633,988cda9a32506d4e,ad14e34d,153,114,759
1551736973,3d82f3db4872f92a,4bb8d097,793,22,748
1567935473,83b58f8ba05595bb,e805c11b,366,897,699
1557699438,db230e5532e1ca09,72d9a1e8,834,842,537
1519611874,847de3eb3a01c0d7,792c42a9,986,388,945
1539329514,f79b59ea60324a7d,310ecca0,331,721,423
1620725576,4dd921b522d40191,87746637,139,434,624
1591936754,e46b65994fc8b020,b367cd12,574,767,788
1610675114,9f0ae411725271a7,8bd2eb6f,41,624,917
1519384106,c8b47deafeb0ada9,4884e8c9,169,510,280
1540070881,0260a368117beccc,aca8590a,315,659,248
1520082471,8d4763219e8c2376,0183f27a,914,554,364
1548420196,a7b61d9681d9862e,9a59ad97,940,619,820
1577207163,b62daea38144ed65,4609be7b,478,592,558
1488021751,40a08556f81a5499,d95da97b,379,397,840
1579952977,be91a0bd5c3ef4b3,9b5d931b,214,621,851
1555177279,91f5343f5591acb9,c3d2a592,748,709,904
1505972464,2ad6900d0c5b67f4,f9acf30d,293,325,928
1489631881,8ac7c5aa6bd616e6,5157c8bf,516,31,154
1595765558,64335de142a4ae39,3821830d,337,193,871
1558211073,64335de142a4ae39,3821830d,863,761,872
1543849645,f009d9a33eebb9d3,dce13ad6,132,447,567
1521554119,82d3863f07b309fb,54b1c075,479,842,224
1496089268,988cda9a32506d4e,ad14e34d,336,549,324
1619335228,ff41b98e508aadde,a9984e21,842,129,47
1489381645,ee82f122af8e4e2b,8650bc23,458,717,234
1566984833,a725cd559c276e07,e08d08d0,804,120,745
1566935000,33363cca394ad84b,bf13ee41,153,543,431
1517472225,84ebebd4a2b02d13,8e309603,73,646,608
1606581639,96b7bf8f7e43bf4b,9e462d00,86,55,694
1553473475,31dad5d2aed9b86e,eeca2303,770,909,964
1557862977,3bc9e2a4f002af5c,e2c5449a,956,390,505
1524051546,4f54d2db3f1c4422,bb2bc3c4,63,583,337
1518003754,5816279921b70206,7a71ec2c,63,460,79
1572247384,4b901575d582849a,e7f965c0,122,267,161
1551795810,1c6b8ba4dd48e4aa,c19a301e,131,94,822
1600924641,e80d2fbda96924dd,e04b345f,744,194,335
1607945578,33363cca394ad84b,bf13ee41,810,161,369
1555651649,23ea95d591b493ab,a3450817,879,185,606
1599554949,9a33491c1540ce67,85b3145d,513,440,548
1633788001,90227efea8bba006,620ec52e,592,137,101
1542288123,352fbfa11f571b13,c25837e2,97,756,381
1534022353,4932fa1292ab8968,1a0d07a8,58,742,933
1566369854,1657983334674107,c6023912,863,982,363
1496328718,f3ec8deb7a6d3ea1,5acbf148,733,350,923
1513267637,7207a6c3b286e5b7,135eee31,378,540,355
1503760719,b3adff016c35cdf2,c6994df6,646,328,660
1603317955,3d8a785a2794ba06,217e7eef,179,357,435
1577997599,b3adff016c35cdf2,c6994df6,28,324,532
1522479891,16d09203c490732e,a984f911,280,323,498
1509769029,25030786e97c399c,d85ddbaf,982,928,440
1496104628,90227efea8bba006,620ec52e,658,501,442
1503325254,fd87e13656d89345,92c2f311,975,239,485
1488387740,90d673cd1300680b,f6e0d1c6,388,833,47
1535842685,e4a22318ea81a52c,d7062143,903,346,67
1502000250,50ac9ae3f54ddbaf,667dc654,964,403,272
1639833001,906a7467db50d58d,8e424d98,353,545,306
1616159115,2ad6900d0c5b67f4,f9acf30d,600,783,259
1510958930,e39e356819fb9c80,1f4d0c6d,1000,83,516
1603236296,e00f819d01816f04,1802b1da,574,241,257
1503022406,2d41d0eb7e8e6590,411a072f,214,59,582
1636035996,7941001ca8a14423,349526d1,133,489,850
1526561857,367e8bef5c357d95,4e45dfdb,478,757,523
1570018723,297b08e3bbec6c8b,1d964015,856,996,609
1575693119,dcf7ba37d62aa8be,d81e290b,460,424,689
1524241546,e46b65994fc8b020,b367cd12,640,914,867
1546900297,4511037ecc7f13c5,f5d5f71b,945,587,744
1544839589,9f4bf631a752708e,de1d33b2,334,749,675
1542708640,d468f6f4e1cd4efc,4acf9d13,893,674,561
1613278014,671eef3e2bfd71dd,e6117048,140,923,674
1534099820,2a6bbe5fc53292a6,65369e7b,539,139,560
1579238185,457e180d091bb57b,cbe3a419,148,987,574
1529691611,8170dcf322f0dcd8,eb1940ca,810,53,817
1529463160,7399ad4fc41c8dd6,2e788975,182,110,692
1498664659,b07d9af9d07b0f4a,273502e6,289,676,207
1486298509,5dcc7446c1a4fc47,1ca90fc9,980,54,588
1550718440,8e576950894c4302,a712b805,77,29,572
1526503516,dfea4ddca664e880,cf955bf6,773,411,697
1587854151,7749fcd9cb6816dc,aecf9667,165,794,343
1593659586,f22f26633b2641c2,c758a190,878,421,794
1490352002,6bafab0a45724347,1ec2cf6f,768,558,519
1626110803,a220e83f7df2b2d7,8d5a8daf,527,476,803
1612901230,c519ff0c0de778ae,37f5abc8,568,283,846
1517889440,cd05d709f98c6f54,b323a130,866,100,426
1601953821,014489a9ef76b348,87b0510e,638,603,743
1538137444,097fdf0631a3b270,cb5e36ab,712,591,283
1596584193,48019ec8d9189489,2d7e9be1,922,516,928
1537996741,566289b427fd802b,8f6e8077,814,567,798
1570974442,39e1c6fd49b8b34b,6ef0d09e,369,446,411
1546673468,6ccc9c67789deb5c,1a786059,459,162,77
1638573800,bd52e3f65701f65b,1bde21ae,463,307,175
1551500846,5612f0a161ac2bf5,97e6782b,746,930,920
1545512321,d614f257912a0ffd,586f8e7b,863,429,158
1625826948,352fbfa11f571b13,c25837e2,462,39,106
1524567538,96b7bf8f7e43bf4b,9e462d00,843,751,845
1485426715,eb88a1cd630bd4c0,7f519a78,328,508,193
1585041049,ea7b12e7463a6afc,3c71249c,659,513,681
1512114477,7c9b8ff945ba6b83,4baf421b,762,817,874
1522232358,22712992495baa71,a2643dd0,699,356,917
1609134304,d32ee00645775541,4cae63f8,600,196,377
1622381509,19167e4cfaaf380a,810451fa,610,765,305
1589443342,0193ac1499abcc8b,d4048cf6,28,634,991
1497954856,471217b8973e47a5,bcf7bc04,39,196,352
1555463020,d88213228b750407,89033e23,401,756,476
1574234777,0e4513c4780e5b8c,edfe3d32,332,623,603
1607068359,18d207dab2d962fe,b554587d,640,952,868
1538445323,37ec89c829ae5bb8,19ce844c,594,628,179
1576882554,9ab92fcb89736465,cb576b33,303,852,27
1527919372,133af7df1952ea56,9e19b008,326,541,357
1508260370,02799f548818568e,19fd2944,974,690,884
1606713436,0ab64a6d8f4b8c77,3eac3a80,375,194,643
1528609849,5c335e0aa0f8cd17,b552b753,789,322,415
1634875188,132b329b79101897,9794a081,232,835,532
1564091538,d88213228b750407,89033e23,298,977,451
1574061095,48019ec8d9189489,2d7e9be1,182,938,416
1521936692,ae2b52ec8eb1533c,d3234ed5,232,997,72
1532470469,138a7b9745354746,6d0bb3a8,640,193,303
1631602710,855a2d211892014e,46a5bd8d,992,424,613
1516290976,940d79304598d010,2a39e74a,657,835,665
1533956088,489502a1ad5b7626,ef3a2b14,344,873,389
1497669376,5f6577ea7d61c7de,c5c05acd,225,565,300
1561123347,83b58f8ba05595bb,e805c11b,885,928,973
1498150323,988cda9a32506d4e,ad14e34d,871,353,907
1511490262,61ea6da3a5f1d725,82e08b1c,473,345,717
1554196564,a6483577bcc83b49,fd0f57d6,767,156,231
1639859986,bdb04cc022fa58b5,13b71e12,630,12,457
1511663652,bc8f4fb8c10a2185,3b351844,411,138,156
1628776484,68998558d7e07b8e,737b87c7,781,638,341
1543521020,c603d930b1bb681d,a632f9ea,342,345,417
1622972735,d33778d3eded39cf,115cd0a6,156,120,369
1538805118,a42c93ec63ea0480,fb427e62,542,921,621
1612755271,ee9aea0da379cdd7,d4559797,322,497,584
1513522427,2cfcbaa39c019a23,54f29157,55,643,919
1529783526,639b35eb32f1003c,a4033db2,21,444,929
1590776344,1d7fa8609df28088,e6bf2c28,4,791,342
1616542454,bc63d0510889b65f,efc4d9ae,108,553,358
1552846696,9bf774df53d5a1e3,67dbb3ad,604,927,647
1569203858,eb6d6430f1ffe177,24241ad3,251,68,410
1508907242,c171367d77d9ff8f,bd296d1e,197,753,471
1576872093,0c5a230513344291,1e3f2f44,112,825,294
1525555122,670b4bc7704d29b8,e1d94e04,366,170,115
1611859457,c18d8a9cec1843c6,94ff92c2,2,355,542
1592279171,20872d1fee52e1f9,5b70b6f7,615,57,433
1609178176,9038c9417435c8c0,51b82352,985,840,785
1533874669,7c8702a73d99786e,c73441e4,291,120,825
1568604602,fe39e43dca897969,d2ff6c2f,729,746,766
1609174180,20044652f6549553,33c79407,479,175,687
1515581723,25030786e97c399c,d85ddbaf,552,841,111
1639537064,7824ee269ecfd8fc,94c88bfd,327,441,351
1609675237,ba83dc98875fd167,37bbf046,67,609,518
1609116700,fb475b84067867e7,41090b4b,722,951,583
1624242532,d6c5fcfb4392dcb5,92d7d334,697,504,616
1585776718,d18cb8ff867692fc,a306c05b,800,138,334
1580764396,098ff78a00ecd9c9,7929ec19,798,453,747
1556485538,b583ea286ed8756a,53dba36d,134,675,804
1535005322,7226ccc55a70e0e9,e260d08b,512,939,941
1503321698,df0284f32e70059e,6945c97a,447,410,370
1534076623,367e8bef5c357d95,4e45dfdb,714,911,188
1535838110,6bfa08fb67f0d656,4fb793f0,161,649,138
1588535307,7d597510c7761210,c2cf5039,890,297,105
1586517165,f5366992949cdda2,04f67c80,508,683,940
1587816335,9ab92fcb89736465,cb576b33,816,11,988
1586347689,c1e63a9f0ff6bada,469d488c,83,290,122
1614232289,abf54323610a76e6,9da8da36,314,587,292
1552222408,01900d67dfed8843,3a23df24,463,121,348
1513942445,80c56398ddc74695,f94b9748,629,373,928
1497113242,7517ceaeaec52294,d9de6b1f,614,168,555
1486839159,92f61cd798a46a1a,52411999,784,306,878
1503973518,12aa5b2f9153f2b0,55014448,467,400,208
1505218526,16d09203c490732e,a984f911,546,912,899
1572863928,6f8ec3cc187f7882,97249a7d,762,345,627
1521183890,35f2ed6ccca91f9a,2ed55c7b,474,412,620
1610398617,abf54323610a76e6,9da8da36,66,551,362
1623818240,4a3400a28e5f8a0f,6b7e96a3,898,32,760
1562547122,42baa7a6b262f5f1,d04f0c34,942,652,881
1617261036,e39e356819fb9c80,1f4d0c6d,955,369,70
1621853750,87f3dd650409db85,afe8fe2d,7,242,791
1581581133,c1f522b1e891d724,8b809304,542,357,412
1566323978,32465f74d733f2a0,8ba8350a,930,208,290
1574099737,e80d2fbda96924dd,e04b345f,953,535,363
1507584394,f5366992949cdda2,04f67c80,392,92,98
1603644457,1fe57e18481a0a37,9ef85f3e,429,822,214
1641184312,a66bec27cc3016dc,382137ba,855,390,45
1575548545,c8fd3897fbd45be2,8bfe14d9,685,971,438
1603717188,15dc8559742cfeec,d65a20f5,359,362,650
1588981912,8619dd4c556179d5,14c955f4,826,989,464
1510598622,80c56398ddc74695,f94b9748,807,401,496
1496339366,9038c9417435c8c0,51b82352,297,623,752
1566269847,20872d1fee52e1f9,5b70b6f7,8,784,239
1546744144,12d44869f387f36d,0743b3b7,604,991,894
1585806303,6a84488031fc9a31,c3cbb274,596,602,387
1492196561,84ebebd4a2b02d13,8e309603,627,728,504
1630302701,084226bfcc8d59bf,99fe4d9a,421,102,252
1592098100,00828b1ff2907377,8a537c3d,349,864,853
1533690487,d03c69971b4de1bf,4a368550,23,856,908
1521886827,7207a6c3b286e5b7,135eee31,202,378,755
1606010255,37c0e4085ef583a5,73131c8f,852,6,986
1533626266,8da0d74c02ce085b,4b1fd075,516,206,98
1495589130,1ee436a830a9384a,0908321a,267,942,602
1524410941,51bb3c3b75b4247e,64a35a8c,231,303,325
1602048267,e608203b9b419343,8452931d,188,520,20
1544974302,067d3c5fd998fa13,c27eed89,998,238,773
1594920720,7226ccc55a70e0e9,e260d08b,719,325,106
1589569665,71d22dfe1e1a974f,04439e2a,833,825,784
1497721246,b281eacd33adc4c2,26d1e9db,2,66,871
1594889972,df888a8bd305dc19,4402f065,813,373,387
1577332868,b8d940b6442d161f,5895ab7b,57,935,44
1602597333,cffee11025c40ee4,e2d6707e,229,869,497
1565656545,250b791c76aabaae,5d4933e3,868,165,717
1603694747,f1f7a3fbc48cec14,f9f487f7,728,68,875
1618302003,83c2195e343c96d0,98bee93c,840,553,11
1578562807,ae2b52ec8eb1533c,d3234ed5,458,653,913
1570371466,9e8b1abb46b34511,59048d53,814,570,315
1615849828,dc0e56a4050c064d,57f78f84,856,309,201
1596256969,daf993d750afcd3f,86dd8188,480,416,269
1612765928,ff41b98e508aadde,a9984e21,971,967,633
1532770598,9833fadffd7fbfdf,7a26a067,577,347,877
1622657023,0375f515fe7bb7b2,904ca568,707,785,234
1572745855,9aa2b53483dacf9b,23dc0cbf,302,393,67
1551957451,40a08556f81a5499,d95da97b,668,539,557
1554474710,a46ef83875731bd1,57d2905a,844,776,196
1587708070,6f6bec2f20c589dc,0d3af811,251,871,901
1588906976,b7569fda97263a58,19c0e470,344,269,189
1604533767,af89d078e290a1ab,1534aa8b,804,544,296
1637956838,45b15773aac7cf31,cbcf5ed9,51,786,469
1551910361,58ecb5db0699b484,019e990f,340,687,118
1598690367,eae4c9eec102d10b,b9bfda8a,241,384,713
1525161164,68544c05ca0e8069,6e39bfa4,363,330,670
1491079578,ea7b12e7463a6afc,3c71249c,643,982,808
1609488265,f3480577c9afe38d,aa1c1641,499,427,181
1632860523,2e2c8d0517810c43,6cd33109,18,45,362
1514666527,0cd6d3e0b99b7368,39307663,442,421,543
1507162236,b4b4fa3f6a76910c,e32566d5,264,839,315
1630980705,906a7467db50d58d,8e424d98,836,632,362
1533032793,9ed349f9a6df9520,14004fef,665,1,828
1546838436,96e2e61ea8df900f,965b0e8e,815,134,901
1502955338,48019ec8d9189489,2d7e9be1,692,538,267
1494007685,6653d9eea945c58c,24e10593,46,365,875
1601058640,1e9ec2bf46ffd339,7ec01b14,504,365,338
1611039937,bfecfef0d983d0a3,11eafb20,833,443,142
1526901147,e80d2fbda96924dd,e04b345f,509,11,149
1533284187,eb88a1cd630bd4c0,7f519a78,873,188,354
1536124829,228984e00ea00f4a,b8649c5d,977,240,65
